image_path,mask_path,file_class,true_class,true_class_id,mask_area,conflict
/workspace/dataset/val/images/benign (361).png,/workspace/dataset/val/masks/benign (361)_mask.png,Benign,Malignant,1,20689,True
/workspace/dataset/val/images/normal (116).png,/workspace/dataset/val/masks/normal (116)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (35).png,/workspace/dataset/val/masks/benign (35)_mask.png,Benign,Malignant,1,3049,True
/workspace/dataset/val/images/benign (373).png,/workspace/dataset/val/masks/benign (373)_mask.png,Benign,Malignant,1,10234,True
/workspace/dataset/val/images/benign (348).png,/workspace/dataset/val/masks/benign (348)_mask.png,Benign,Malignant,1,8081,True
/workspace/dataset/val/images/malignant (124).png,/workspace/dataset/val/masks/malignant (124)_mask.png,Malignant,Malignant,1,44941,False
/workspace/dataset/val/images/benign (226).png,/workspace/dataset/val/masks/benign (226)_mask.png,Benign,Malignant,1,7646,True
/workspace/dataset/val/images/benign (273).png,/workspace/dataset/val/masks/benign (273)_mask.png,Benign,Malignant,1,27561,True
/workspace/dataset/val/images/malignant (30).png,/workspace/dataset/val/masks/malignant (30)_mask.png,Malignant,Malignant,1,70413,False
/workspace/dataset/val/images/normal (89).png,/workspace/dataset/val/masks/normal (89)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (63).png,/workspace/dataset/val/masks/malignant (63)_mask.png,Malignant,Malignant,1,73334,False
/workspace/dataset/val/images/malignant (131).png,/workspace/dataset/val/masks/malignant (131)_mask.png,Malignant,Malignant,1,13678,False
/workspace/dataset/val/images/malignant (62).png,/workspace/dataset/val/masks/malignant (62)_mask.png,Malignant,Malignant,1,54345,False
/workspace/dataset/val/images/benign (422).png,/workspace/dataset/val/masks/benign (422)_mask.png,Benign,Malignant,1,68711,True
/workspace/dataset/val/images/benign (329).png,/workspace/dataset/val/masks/benign (329)_mask.png,Benign,Malignant,1,2726,True
/workspace/dataset/val/images/malignant (109).png,/workspace/dataset/val/masks/malignant (109)_mask.png,Malignant,Malignant,1,20068,False
/workspace/dataset/val/images/normal (82).png,/workspace/dataset/val/masks/normal (82)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (33).png,/workspace/dataset/val/masks/malignant (33)_mask.png,Malignant,Malignant,1,60717,False
/workspace/dataset/val/images/malignant (54).png,/workspace/dataset/val/masks/malignant (54)_mask.png,Malignant,Malignant,1,27432,False
/workspace/dataset/val/images/normal (12).png,/workspace/dataset/val/masks/normal (12)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/normal (42).png,/workspace/dataset/test/masks/normal (42)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (412).png,/workspace/dataset/test/masks/benign (412)_mask.png,Benign,Malignant,1,179884,True
/workspace/dataset/test/images/malignant (50).png,/workspace/dataset/test/masks/malignant (50)_mask.png,Malignant,Malignant,1,21336,False
/workspace/dataset/test/images/malignant (143).png,/workspace/dataset/test/masks/malignant (143)_mask.png,Malignant,Malignant,1,12321,False
/workspace/dataset/test/images/malignant (206).png,/workspace/dataset/test/masks/malignant (206)_mask.png,Malignant,Malignant,1,145206,False
/workspace/dataset/test/images/normal (94).png,/workspace/dataset/test/masks/normal (94)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/normal (43).png,/workspace/dataset/test/masks/normal (43)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (52).png,/workspace/dataset/test/masks/benign (52)_mask.png,Benign,Malignant,1,1284,True
/workspace/dataset/test/images/benign (290).png,/workspace/dataset/test/masks/benign (290)_mask.png,Benign,Malignant,1,23937,True
/workspace/dataset/test/images/benign (71).png,/workspace/dataset/test/masks/benign (71)_mask.png,Benign,Malignant,1,2315,True
/workspace/dataset/test/images/benign (164).png,/workspace/dataset/test/masks/benign (164)_mask.png,Benign,Malignant,1,41483,True
/workspace/dataset/test/images/malignant (203).png,/workspace/dataset/test/masks/malignant (203)_mask.png,Malignant,Malignant,1,53353,False
/workspace/dataset/test/images/malignant (136).png,/workspace/dataset/test/masks/malignant (136)_mask.png,Malignant,Malignant,1,4971,False
/workspace/dataset/test/images/normal (125).png,/workspace/dataset/test/masks/normal (125)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/malignant (107).png,/workspace/dataset/test/masks/malignant (107)_mask.png,Malignant,Malignant,1,31747,False
/workspace/dataset/test/images/malignant (20).png,/workspace/dataset/test/masks/malignant (20)_mask.png,Malignant,Malignant,1,51359,False
/workspace/dataset/test/images/benign (119).png,/workspace/dataset/test/masks/benign (119)_mask.png,Benign,Malignant,1,5148,True
/workspace/dataset/test/images/benign (16).png,/workspace/dataset/test/masks/benign (16)_mask.png,Benign,Malignant,1,2309,True
/workspace/dataset/test/images/malignant (137).png,/workspace/dataset/test/masks/malignant (137)_mask.png,Malignant,Malignant,1,34498,False
/workspace/dataset/test/images/normal (103).png,/workspace/dataset/test/masks/normal (103)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (205).png,/workspace/dataset/test/masks/benign (205)_mask.png,Benign,Malignant,1,59848,True
/workspace/dataset/test/images/normal (124).png,/workspace/dataset/test/masks/normal (124)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/normal (10).png,/workspace/dataset/test/masks/normal (10)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (410).png,/workspace/dataset/test/masks/benign (410)_mask.png,Benign,Malignant,1,31697,True
/workspace/dataset/test/images/benign (134).png,/workspace/dataset/test/masks/benign (134)_mask.png,Benign,Malignant,1,1257,True
/workspace/dataset/test/images/benign (369).png,/workspace/dataset/test/masks/benign (369)_mask.png,Benign,Malignant,1,5344,True
/workspace/dataset/test/images/malignant (55).png,/workspace/dataset/test/masks/malignant (55)_mask.png,Malignant,Malignant,1,20759,False
/workspace/dataset/test/images/malignant (4).png,/workspace/dataset/test/masks/malignant (4)_mask.png,Malignant,Malignant,1,13990,False
/workspace/dataset/test/images/malignant (7).png,/workspace/dataset/test/masks/malignant (7)_mask.png,Malignant,Malignant,1,10196,False
/workspace/dataset/test/images/benign (92).png,/workspace/dataset/test/masks/benign (92)_mask.png,Benign,Malignant,1,23395,True
/workspace/dataset/test/images/malignant (34).png,/workspace/dataset/test/masks/malignant (34)_mask.png,Malignant,Malignant,1,13849,False
/workspace/dataset/test/images/benign (390).png,/workspace/dataset/test/masks/benign (390)_mask.png,Benign,Malignant,1,9108,True
/workspace/dataset/test/images/benign (82).png,/workspace/dataset/test/masks/benign (82)_mask.png,Benign,Malignant,1,14515,True
/workspace/dataset/test/images/benign (12).png,/workspace/dataset/test/masks/benign (12)_mask.png,Benign,Malignant,1,2890,True
/workspace/dataset/test/images/benign (220).png,/workspace/dataset/test/masks/benign (220)_mask.png,Benign,Malignant,1,7666,True
/workspace/dataset/test/images/malignant (35).png,/workspace/dataset/test/masks/malignant (35)_mask.png,Malignant,Malignant,1,40212,False
/workspace/dataset/test/images/benign (212).png,/workspace/dataset/test/masks/benign (212)_mask.png,Benign,Malignant,1,22229,True
/workspace/dataset/test/images/benign (216).png,/workspace/dataset/test/masks/benign (216)_mask.png,Benign,Malignant,1,14460,True
/workspace/dataset/test/images/benign (282).png,/workspace/dataset/test/masks/benign (282)_mask.png,Benign,Malignant,1,13016,True
/workspace/dataset/test/images/normal (69).png,/workspace/dataset/test/masks/normal (69)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (197).png,/workspace/dataset/test/masks/benign (197)_mask.png,Benign,Malignant,1,3583,True
/workspace/dataset/test/images/normal (50).png,/workspace/dataset/test/masks/normal (50)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/malignant (21).png,/workspace/dataset/test/masks/malignant (21)_mask.png,Malignant,Malignant,1,43594,False
/workspace/dataset/test/images/normal (112).png,/workspace/dataset/test/masks/normal (112)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (91).png,/workspace/dataset/test/masks/benign (91)_mask.png,Benign,Malignant,1,3430,True
/workspace/dataset/test/images/benign (324).png,/workspace/dataset/test/masks/benign (324)_mask.png,Benign,Malignant,1,2708,True
/workspace/dataset/test/images/normal (120).png,/workspace/dataset/test/masks/normal (120)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (427).png,/workspace/dataset/test/masks/benign (427)_mask.png,Benign,Malignant,1,8443,True
/workspace/dataset/test/images/benign (67).png,/workspace/dataset/test/masks/benign (67)_mask.png,Benign,Malignant,1,44240,True
/workspace/dataset/test/images/benign (407).png,/workspace/dataset/test/masks/benign (407)_mask.png,Benign,Malignant,1,93557,True
/workspace/dataset/test/images/normal (133).png,/workspace/dataset/test/masks/normal (133)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (93).png,/workspace/dataset/test/masks/benign (93)_mask.png,Benign,Malignant,1,6941,True
/workspace/dataset/test/images/benign (260).png,/workspace/dataset/test/masks/benign (260)_mask.png,Benign,Malignant,1,9149,True
/workspace/dataset/test/images/benign (408).png,/workspace/dataset/test/masks/benign (408)_mask.png,Benign,Malignant,1,19359,True
/workspace/dataset/test/images/malignant (38).png,/workspace/dataset/test/masks/malignant (38)_mask.png,Malignant,Malignant,1,20934,False
/workspace/dataset/test/images/normal (110).png,/workspace/dataset/test/masks/normal (110)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/malignant (204).png,/workspace/dataset/test/masks/malignant (204)_mask.png,Malignant,Malignant,1,47346,False
/workspace/dataset/test/images/benign (186).png,/workspace/dataset/test/masks/benign (186)_mask.png,Benign,Malignant,1,33341,True
/workspace/dataset/test/images/benign (211).png,/workspace/dataset/test/masks/benign (211)_mask.png,Benign,Malignant,1,4489,True
/workspace/dataset/test/images/benign (162).png,/workspace/dataset/test/masks/benign (162)_mask.png,Benign,Malignant,1,1248,True
/workspace/dataset/test/images/benign (292).png,/workspace/dataset/test/masks/benign (292)_mask.png,Benign,Malignant,1,7267,True
/workspace/dataset/test/images/benign (350).png,/workspace/dataset/test/masks/benign (350)_mask.png,Benign,Malignant,1,61134,True
/workspace/dataset/test/images/malignant (144).png,/workspace/dataset/test/masks/malignant (144)_mask.png,Malignant,Malignant,1,66146,False
/workspace/dataset/test/images/benign (299).png,/workspace/dataset/test/masks/benign (299)_mask.png,Benign,Malignant,1,10530,True
/workspace/dataset/test/images/benign (235).png,/workspace/dataset/test/masks/benign (235)_mask.png,Benign,Malignant,1,21762,True
/workspace/dataset/test/images/benign (50).png,/workspace/dataset/test/masks/benign (50)_mask.png,Benign,Malignant,1,14608,True
/workspace/dataset/test/images/malignant (134).png,/workspace/dataset/test/masks/malignant (134)_mask.png,Malignant,Malignant,1,16162,False
/workspace/dataset/test/images/benign (86).png,/workspace/dataset/test/masks/benign (86)_mask.png,Benign,Malignant,1,3074,True
/workspace/dataset/test/images/benign (58).png,/workspace/dataset/test/masks/benign (58)_mask.png,Benign,Malignant,1,14751,True
/workspace/dataset/test/images/benign (64).png,/workspace/dataset/test/masks/benign (64)_mask.png,Benign,Malignant,1,128953,True
/workspace/dataset/test/images/malignant (118).png,/workspace/dataset/test/masks/malignant (118)_mask.png,Malignant,Malignant,1,30867,False
/workspace/dataset/test/images/malignant (67).png,/workspace/dataset/test/masks/malignant (67)_mask.png,Malignant,Malignant,1,24388,False
/workspace/dataset/test/images/normal (71).png,/workspace/dataset/test/masks/normal (71)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/test/images/benign (98).png,/workspace/dataset/test/masks/benign (98)_mask.png,Benign,Malignant,1,22232,True
/workspace/dataset/test/images/benign (171).png,/workspace/dataset/test/masks/benign (171)_mask.png,Benign,Malignant,1,1369,True
/workspace/dataset/test/images/benign (287).png,/workspace/dataset/test/masks/benign (287)_mask.png,Benign,Malignant,1,21213,True
/workspace/dataset/test/images/benign (320).png,/workspace/dataset/test/masks/benign (320)_mask.png,Benign,Malignant,1,6896,True
/workspace/dataset/test/images/benign (194).png,/workspace/dataset/test/masks/benign (194)_mask.png,Benign,Malignant,1,10649,True
/workspace/dataset/test/images/benign (57).png,/workspace/dataset/test/masks/benign (57)_mask.png,Benign,Malignant,1,3536,True
/workspace/dataset/test/images/malignant (17).png,/workspace/dataset/test/masks/malignant (17)_mask.png,Malignant,Malignant,1,35657,False
